country,project,id,year,month,date,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,bulk,wet_mass_total_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_total_g,number_leaves_scan,leaf_area_total_cm2,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_ave_mm,area_flag,dry_flag,wet_flag
PE,Puna,LMQ4686,2019,November,2019-11-27,WAY,B,1,Woody,Ericaceae,Gaultheria erecta,Gaultheria,erecta,1,110,1,NA,0.251,0.448,0.41,0.436,0.13,1,6.8841,0.251,0.13,6.8841,52.95461538461539,0.5179282868525896,0.43133333333333335,NA,NA,NA
PE,Puna,LMR3235,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,3,66,1,NA,0.142,0.348,0.334,0.417,0.09,1,3.5197,0.142,0.09,3.5197,39.10777777777778,0.6338028169014085,0.36633333333333334,NA,NA,NA
PE,Puna,LMS3906,2019,November,2019-11-27,WAY,B,5,Gramminoid,Cyperaceae,Rhynchospora aristata,Rhynchospora,aristata,3,35,1,NA,0.595,0.323,0.354,0.252,0.171,1,20.4751,0.595,0.171,20.4751,119.7374269005848,0.2873949579831933,0.30966666666666665,NA,NA,NA
PE,Puna,LMT0230,2019,November,2019-11-27,WAY,B,1,Woody,Primulaceae,Myrsine coriacea,Myrsine coriacea,Myrsine coriacea,1,75,1,NA,0.193,0.349,0.347,0.349,0.078,1,6.2632,0.193,0.078,6.2632,80.2974358974359,0.40414507772020725,0.34833333333333333,NA,NA,NA
PE,Puna,LMU1757,2019,November,2019-11-26,WAY,C,1,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,19,1,NA,0.122,0.266,0.333,0.305,0.026,1,5.808,0.122,0.026,5.808,223.3846153846154,0.21311475409836064,0.30133333333333334,NA,NA,NA
PE,Puna,LMV4430,2019,November,2019-11-27,WAY,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,82,1,NA,0.355,0.526,0.48,0.335,0.217,1,13.6744,0.355,0.217,13.6744,63.01566820276498,0.6112676056338029,0.447,NA,NA,NA
PE,Puna,LMW5619,2019,November,2019-11-27,WAY,B,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,4,16.5,2,NA,0.082,0.226,0.229,0.223,0.026,2,3.215,0.041,0.013,1.6075,123.65384615384616,0.31707317073170727,0.226,NA,NA,NA
PE,Puna,LMX0054,2019,November,2019-11-28,PIL,C,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,10,2,NA,0.138,0.29,0.315,0.327,0.045,2,6.5268,0.069,0.0225,3.2634,145.04,0.3260869565217391,0.31066666666666665,NA,NA,NA
PE,Puna,LMY9338,2019,November,2019-11-26,WAY,C,1,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,1,9,2,NA,0.067,0.245,0.233,0.228,0.025,2,3.0892,0.0335,0.0125,1.5446,123.568,0.373134328358209,0.23533333333333334,NA,NA,NA
PE,Puna,LMZ4698,2019,November,2019-11-27,WAY,B,1,Woody,Ericaceae,Gaultheria erecta,Gaultheria,erecta,2,115,1,NA,0.622,0.404,0.477,0.451,0.243,1,19.2371,0.622,0.243,19.2371,79.1650205761317,0.39067524115755625,0.444,NA,NA,NA
PE,Puna,LNA6914,2019,November,2019-11-28,ACJ,B,3,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,3,6,2,NA,0.32,0.59,0.57,0.56,0.072,2,7.8993,0.16,0.036,3.94965,109.7125,0.22499999999999998,0.5733333333333334,NA,NA,NA
PE,Puna,LNB4328,2019,November,2019-11-27,WAY,B,5,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,2,14,5,NA,0.095,0.859,0.811,0.771,0.043,1,3.8123,0.095,0.043,3.8123,88.65813953488373,0.4526315789473684,0.8136666666666666,NA,NA,NA
PE,Puna,LNC7567,2019,November,2019-11-27,WAY,B,1,Woody,Primulaceae,Myrsine coriacea,Myrsine coriacea,Myrsine coriacea,2,120,1,NA,0.511,0.343,0.339,0.36,0.173,1,15.0146,0.511,0.173,15.0146,86.78959537572254,0.3385518590998043,0.3473333333333333,NA,NA,NA
PE,Puna,LND2354,2019,November,2019-11-26,WAY,C,1,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,1,31,1,NA,0.229,0.336,0.436,0.366,0.066,1,7.9915,0.229,0.066,7.9915,121.08333333333333,0.28820960698689957,0.37933333333333336,NA,NA,NA
PE,Puna,LNE4543,2019,November,2019-11-27,WAY,B,5,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,1,7,NA,Bulk,0.138,0.236,0.313,0.289,0.05,67,6.9439,0.0020597014925373136,7.462686567164179e-4,0.10364029850746269,138.87800000000001,0.36231884057971014,0.2793333333333333,NA,NA,NA
PE,Puna,LNF6165,2019,November,2019-11-26,WAY,C,5,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,3,20,5,NA,0.043,0.734,0.641,0.656,0.022,1,1.6171,0.043,0.022,1.6171,73.50454545454546,0.5116279069767442,0.677,NA,NA,NA
PE,Puna,LNG4343,2019,November,2019-11-28,ACJ,B,5,Forb,Violaceae,Viola thymifolia,Viola,thymifolia,3,3,NA,Bulk,0.097,0.339,0.29,0.212,0.034,49,4.2557,0.001979591836734694,6.938775510204082e-4,0.08685102040816327,125.16764705882353,0.3505154639175258,0.2803333333333333,NA,NA,NA
PE,Puna,LNH7667,2019,November,2019-11-26,WAY,C,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,2,8,NA,Bulk,0.1,0.21,0.213,0.292,0.032,52,5.3673,0.0019230769230769232,6.153846153846154e-4,0.10321730769230769,167.728125,0.32,0.2383333333333333,NA,NA,NA
PE,Puna,LNI0779,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,3,5,4,NA,0.202,0.161,0.208,0.198,0.03,4,6.8353,0.0505,0.0075,1.708825,227.84333333333333,0.1485148514851485,0.189,NA,NA,NA
PE,Puna,LNJ3435,2019,November,2019-11-27,WAY,B,5,Gramminoid,Cyperaceae,Rhynchospora aristata,Rhynchospora,aristata,1,30.5,1,NA,0.617,0.322,0.28,0.256,0.169,1,18.5627,0.617,0.169,18.5627,109.83846153846153,0.27390599675850896,0.28600000000000003,NA,NA,NA
PE,Puna,LNK0903,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,12,2,NA,0.209,0.218,0.131,0.256,0.058,2,10.8796,0.1045,0.029,5.4398,187.57931034482758,0.27751196172248804,0.20166666666666666,NA,NA,NA
PE,Puna,LNL0183,2019,November,2019-11-26,WAY,C,5,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,3,41,1,NA,0.477,0.336,0.302,0.29,0.135,1,14.2906,0.477,0.135,14.2906,105.85629629629629,0.28301886792452835,0.30933333333333335,NA,NA,NA
PE,Puna,LNM2221,2019,November,2019-11-28,ACJ,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,23,NA,Bulk,0.136,0.14,0.155,0.181,0.09,1,13.4634,0.136,0.09,13.4634,149.59333333333333,0.6617647058823529,0.15866666666666668,NA,NA,NA
PE,Puna,LNN2372,2019,November,2019-11-26,WAY,C,5,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,2,55,1,NA,0.719,0.314,0.348,0.489,0.202,1,15.5835,0.719,0.202,15.5835,77.14603960396039,0.2809457579972184,0.38366666666666666,NA,NA,NA
PE,Puna,LNO3912,2019,November,2019-11-26,WAY,C,5,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,2,11,5,NA,0.075,0.81,0.812,0.72,0.036,1,2.3545,0.075,0.036,2.3545,65.40277777777777,0.48,0.7806666666666667,NA,NA,NA
PE,Puna,LNP9818,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,55,1,NA,0.119,0.636,0.552,0.429,0.081,1,3.939,0.119,0.081,3.939,48.629629629629626,0.680672268907563,0.539,NA,NA,NA
PE,Puna,LNR1996,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2,4.5,4,NA,0.254,0.222,0.206,0.213,0.042,4,6.0313,0.0635,0.0105,1.507825,143.60238095238094,0.16535433070866143,0.21366666666666667,NA,NA,NA
PE,Puna,LNS5380,2019,November,2019-11-27,WAY,B,5,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,1,25,4,NA,0.182,0.1945,0.143,0.134,0.052,4,14.137,0.0455,0.013,3.53425,271.86538461538464,0.2857142857142857,0.15716666666666668,NA,NA,NA
PE,Puna,LNT7671,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,16.5,2,NA,0.136,0.137,0.143,0.117,0.048,2,8.9201,0.068,0.024,4.46005,185.83541666666665,0.3529411764705882,0.13233333333333333,NA,NA,NA
PE,Puna,LNU3646,2019,November,2019-11-26,WAY,C,5,Fern,Lycopodiaceae,Lycopodium thyoides,Lycopodium,thyoides,1,13.5,5,NA,0.085,0.625,0.553,0.605,0.038,1,3.46,0.085,0.038,3.46,91.05263157894737,0.44705882352941173,0.5943333333333334,NA,NA,NA
PE,Puna,LNV1365,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,60,1,NA,0.129,0.575,0.384,0.547,0.084,1,3.6489,0.129,0.084,3.6489,43.43928571428571,0.6511627906976745,0.502,NA,NA,NA
PE,Puna,LNW4106,2019,November,2019-11-26,WAY,C,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,19.5,1,NA,0.141,0.533,0.475,0.488,0.046,1,3.6592,0.141,0.046,3.6592,79.54782608695652,0.3262411347517731,0.49866666666666665,NA,NA,NA
PE,Puna,LNX0384,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,1,5.5,4,NA,0.233,0.186,0.203,0.195,0.035,4,7.5304,0.05825,0.00875,1.8826,215.1542857142857,0.15021459227467812,0.19466666666666668,NA,NA,NA
PE,Puna,LNY9850,2019,November,2019-11-26,WAY,C,5,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,3,44,3,NA,0.083,0.213,0.17,0.21,0.029,1,4.6824,0.083,0.029,4.6824,161.46206896551723,0.3493975903614458,0.19766666666666666,NA,NA,NA
PE,Puna,LNZ4916,2019,November,2019-11-26,WAY,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,27,5,NA,0.173,0.196,0.231,0.203,0.053,5,7.6849,0.0346,0.0106,1.53698,144.99811320754716,0.3063583815028902,0.21000000000000002,NA,NA,NA
PE,Puna,LOA7347,2019,November,2019-11-26,WAY,C,5,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,1,35,3,NA,0.311,0.176,0.204,0.206,0.096,1,18.512,0.311,0.096,18.512,192.83333333333334,0.3086816720257235,0.19533333333333333,NA,NA,NA
PE,Puna,LOB7447,2019,November,2019-11-28,ACJ,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,20,NA,Bulk,0.137,0.168,0.17,0.21,0.086,1,12.8539,0.137,0.086,12.8539,149.4639534883721,0.6277372262773722,0.18266666666666667,NA,NA,NA
PE,Puna,LOC5307,2019,November,2019-11-26,WAY,C,5,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,1,52,1,NA,0.915,0.29,0.383,0.351,0.251,1,14.9544,0.915,0.251,14.9544,59.579282868525894,0.2743169398907104,0.3413333333333333,NA,NA,NA
PE,Puna,LOD1153,2019,November,2019-11-26,WAY,C,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,3,6.5,NA,Bulk,0.057,0.16,0.132,0.172,0.022,57,3.7118,0.001,3.8596491228070175e-4,0.06511929824561404,168.71818181818182,0.38596491228070173,0.15466666666666667,NA,NA,NA
PE,Puna,LOE2058,2019,November,2019-11-28,ACJ,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,18,NA,Bulk,0.018,0.124,0.14,0.159,0.013,1,2.9996,0.018,0.013,2.9996,230.73846153846156,0.7222222222222222,0.14100000000000001,NA,NA,NA
PE,Puna,LOF6163,2019,November,2019-11-26,WAY,C,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,1,7,NA,Bulk,0.088,0.202,0.244,0.25,0.03,31,4.1781,0.0028387096774193546,9.67741935483871e-4,0.1347774193548387,139.26999999999998,0.34090909090909094,0.232,NA,NA,NA
PE,Puna,LOG7870,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,10,3,NA,0.149,0.166,0.173,0.205,0.048,3,7.8647,0.049666666666666665,0.016,2.621566666666667,163.84791666666666,0.32214765100671144,0.18133333333333332,NA,NA,NA
PE,Puna,LOH7465,2019,November,2019-11-26,WAY,C,5,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,2,27.5,3,NA,0.204,0.223,0.174,0.21,0.066,1,12.2651,0.204,0.066,12.2651,185.8348484848485,0.3235294117647059,0.20233333333333334,NA,NA,NA
PE,Puna,LOI6149,2019,November,2019-11-26,WAY,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,32,5,NA,0.19,0.271,0.232,0.23,0.06,5,7.2198,0.038,0.012,1.4439600000000001,120.33000000000001,0.31578947368421056,0.24433333333333335,NA,NA,NA
PE,Puna,LOJ3586,2019,November,2019-11-28,ACJ,B,5,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,3,11,5,NA,0.038,0.512,0.492,0.477,0.014,5,1.192,0.0076,0.0028,0.2384,85.14285714285714,0.3684210526315789,0.49366666666666664,NA,NA,NA
PE,Puna,LOK7436,2019,November,2019-11-27,WAY,B,5,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,2,18,5,NA,0.132,0.151,0.141,0.1375,0.04,5,11.6294,0.0264,0.008,2.32588,290.735,0.30303030303030304,0.14316666666666666,NA,NA,NA
PE,Puna,LOL5710,2019,November,2019-11-26,WAY,C,5,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,3,84,5,NA,0.085,0.385,0.407,0.339,0.045,5,3.191,0.017,0.009,0.6382,70.91111111111111,0.5294117647058822,0.377,NA,NA,NA
PE,Puna,LOM7083,2019,November,2019-11-28,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,3,19,1,NA,1.046,1.04,0.904,0.713,0.319,1,18.7203,1.046,0.319,18.7203,58.68432601880878,0.3049713193116635,0.8856666666666667,NA,NA,NA
PE,Puna,LON2499,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,3,13,5,NA,0.172,0.405,0.485,0.508,0.027,5,5.1834,0.0344,0.0054,1.03668,191.9777777777778,0.1569767441860465,0.466,NA,NA,NA
PE,Puna,LOO4642,2019,November,2019-11-26,WAY,C,5,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,2,102,5,NA,0.104,0.457,0.419,0.442,0.052,5,3.5193,0.0208,0.0104,0.7038599999999999,67.67884615384615,0.5,0.43933333333333335,NA,NA,NA
PE,Puna,LOP9325,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,16,1,NA,0.054,0.255,0.263,0.263,0.046,1,3.1003,0.054,0.046,3.1003,67.39782608695651,0.8518518518518519,0.26033333333333336,NA,NA,NA
PE,Puna,LOQ3157,2019,November,2019-11-27,WAY,B,5,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,2,10,NA,Bulk,0.107,0.258,0.279,0.286,0.033,50,5.8489,0.00214,6.6e-4,0.11697800000000001,177.23939393939395,0.308411214953271,0.2743333333333333,NA,NA,NA
PE,Puna,LOR0711,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,52,1,NA,0.131,0.558,0.515,0.477,0.083,1,3.7847,0.131,0.083,3.7847,45.59879518072289,0.633587786259542,0.5166666666666667,NA,NA,NA
PE,Puna,LOS4649,2019,November,2019-11-28,ACJ,B,5,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,2,23,5,NA,0.074,0.602,0.494,0.54,0.036,5,1.8647,0.014799999999999999,0.0072,0.37294,51.797222222222224,0.4864864864864865,0.5453333333333333,NA,NA,NA
PE,Puna,LOT3818,2019,November,2019-11-27,WAY,B,5,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,13,3,NA,0.192,0.427,0.395,0.437,0.048,3,7.2093,0.064,0.016,2.4031,150.19375,0.25,0.4196666666666667,NA,NA,NA
PE,Puna,LOU3325,2019,November,2019-11-26,WAY,C,5,Woody,Melastomataceae,Brachyotum grisebachii,Brachyotum,grisebachii,1,94,5,NA,0.118,0.417,0.466,0.477,0.054,5,3.9556,0.0236,0.0108,0.79112,73.25185185185185,0.45762711864406785,0.4533333333333333,NA,NA,NA
PE,Puna,LOV1649,2019,November,2019-11-28,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,2,12.5,1,NA,1.196,0.846,0.804,0.62,0.305,1,19.0758,1.196,0.305,19.0758,62.54360655737705,0.25501672240802675,0.7566666666666667,NA,NA,NA
PE,Puna,LOW1994,2019,November,2019-11-26,WAY,C,5,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,17,10,NA,0.179,0.492,0.499,0.44,0.058,10,5.5245,0.0179,0.0058000000000000005,0.55245,95.24999999999999,0.32402234636871513,0.477,NA,NA,NA
PE,Puna,LOX3919,2019,November,2019-11-28,ACJ,B,5,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,1,18.5,1,NA,0.374,0.558,0.509,0.419,0.102,1,8.6567,0.374,0.102,8.6567,84.86960784313727,0.2727272727272727,0.49533333333333335,NA,NA,NA
PE,Puna,LOY5055,2019,November,2019-11-28,ACJ,B,5,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,1,16,5,NA,0.076,0.515,0.558,0.563,0.043,5,2.1358,0.0152,0.0086,0.42716000000000004,49.66976744186047,0.5657894736842105,0.5453333333333333,NA,NA,NA
PE,Puna,LOZ9933,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,2,67,1,NA,0.216,0.339,0.469,0.432,0.093,1,4.1899,0.216,0.093,4.1899,45.052688172043005,0.4305555555555556,0.41333333333333333,NA,NA,NA
PE,Puna,LPA4973,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,3,15.5,1,NA,1.268,1.431,0.731,0.615,0.271,1,16.3108,1.268,0.271,16.3108,60.18745387453874,0.2137223974763407,0.9256666666666666,NA,NA,NA
PE,Puna,LPB6769,2019,November,2019-11-28,ACJ,B,5,Forb,Bromeliaceae,Puya leptostachya,Puya,leptostachya,1,11.5,1,NA,1.452,0.869,0.725,0.589,0.352,1,19.6205,1.452,0.352,19.6205,55.74005681818182,0.24242424242424243,0.7276666666666667,NA,NA,NA
PE,Puna,LPC1202,2019,November,2019-11-26,WAY,C,5,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,19,10,NA,0.147,0.499,0.484,0.478,0.056,10,4.4629,0.0147,0.0056,0.44629,79.69464285714287,0.380952380952381,0.487,NA,NA,NA
PE,Puna,LPD2162,2019,November,2019-11-28,ACJ,B,5,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,2,18,1,NA,0.322,0.48,0.41,0.478,0.113,1,7.8986,0.322,0.113,7.8986,69.8991150442478,0.35093167701863354,0.45599999999999996,NA,NA,NA
PE,Puna,LPE2468,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,15.5,1,NA,0.052,0.242,0.278,0.298,0.038,1,2.8308,0.052,0.038,2.8308,74.49473684210527,0.7307692307692308,0.27266666666666667,NA,NA,NA
PE,Puna,LPF1919,2019,November,2019-11-27,WAY,B,5,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,3,6,NA,Bulk,0.071,0.217,0.217,0.168,0.026,49,4.8882,0.0014489795918367345,5.306122448979592e-4,0.09975918367346939,188.0076923076923,0.3661971830985916,0.20066666666666666,NA,NA,NA
PE,Puna,LPG4394,2019,November,2019-11-28,ACJ,B,5,Forb,Violaceae,Viola thymifolia,Viola,thymifolia,2,1.5,NA,Bulk,0.073,0.182,0.196,0.179,0.046,67,7.8478,0.0010895522388059701,6.865671641791045e-4,0.1171313432835821,170.60434782608698,0.6301369863013698,0.18566666666666667,NA,NA,NA
PE,Puna,LPH0713,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,74,1,NA,0.399,0.466,0.444,0.388,0.235,1,13.8261,0.399,0.235,13.8261,58.83446808510639,0.5889724310776941,0.4326666666666667,NA,NA,NA
PE,Puna,LPI1428,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,1,50.5,1,NA,0.161,0.453,0.436,0.34,0.08,1,3.4615,0.161,0.08,3.4615,43.26875,0.4968944099378882,0.4096666666666667,NA,NA,NA
PE,Puna,LPJ2715,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,2,16,1,NA,1.309,1.483,0.795,0.6,0.254,1,16.5144,1.309,0.254,16.5144,65.01732283464567,0.1940412528647823,0.9593333333333334,NA,NA,NA
PE,Puna,LPK7350,2019,November,2019-11-28,ACJ,B,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,3,14.5,NA,Bulk,0.155,0.219,0.181,0.224,0.104,1,15.9048,0.155,0.104,15.9048,152.93076923076924,0.6709677419354838,0.208,NA,NA,NA
PE,Puna,LPL9890,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,37,1,NA,0.221,0.427,0.324,0.33,0.045,1,8.2336,0.221,0.045,8.2336,182.96888888888887,0.20361990950226244,0.36033333333333334,NA,NA,NA
PE,Puna,LPM0738,2019,November,2019-11-28,ACJ,B,5,Fern,Dryopteridaceae,Elaphoglossum huacsaro,Elaphoglossum,huacsaro,3,13.5,1,NA,0.297,0.576,0.497,0.544,0.097,1,6.5393,0.297,0.097,6.5393,67.41546391752577,0.3265993265993266,0.539,NA,NA,NA
PE,Puna,LPN9446,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,52.5,1,NA,0.251,0.467,0.472,0.417,0.141,1,10.6489,0.251,0.141,10.6489,75.5241134751773,0.5617529880478087,0.452,NA,NA,NA
PE,Puna,LPO0815,2019,November,2019-11-27,WAY,B,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,16.5,2,NA,0.101,0.203,0.19,0.196,0.03,2,3.9887,0.0505,0.015,1.99435,132.95666666666668,0.297029702970297,0.19633333333333333,NA,NA,NA
PE,Puna,LPP4656,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,3,19,5,NA,0.136,0.455,0.472,0.41,0.09,5,3.6352,0.027200000000000002,0.018,0.72704,40.391111111111115,0.6617647058823528,0.44566666666666666,NA,NA,NA
PE,Puna,LPQ0955,2019,November,2019-11-28,ACJ,B,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,15,NA,Bulk,0.126,0.163,0.164,0.14,0.083,1,15.1451,0.126,0.083,15.1451,182.47108433734937,0.6587301587301587,0.15566666666666668,NA,NA,NA
PE,Puna,LPR1719,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,2,19.5,5,NA,0.15,0.369,0.481,0.317,0.101,5,4.0595,0.03,0.020200000000000003,0.8119,40.19306930693069,0.6733333333333335,0.389,NA,NA,NA
PE,Puna,LPS4952,2019,November,2019-11-25,ACJ,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,11.5,5,NA,0.181,0.245,0.225,0.28,0.042,5,6.3583,0.036199999999999996,0.008400000000000001,1.27166,151.38809523809522,0.23204419889502767,0.25,NA,NA,NA
PE,Puna,LPT3745,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,15,3,NA,0.066,0.246,0.201,0.237,0.044,3,4.2659,0.022000000000000002,0.014666666666666666,1.4219666666666668,96.95227272727274,0.6666666666666666,0.228,NA,NA,NA
PE,Puna,LPU5059,2019,November,2019-11-27,WAY,B,4,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,24,1,NA,0.091,0.23,0.2,0.194,0.027,1,3.6511,0.091,0.027,3.6511,135.22592592592594,0.2967032967032967,0.20800000000000002,NA,NA,NA
PE,Puna,LPV9684,2019,November,2019-11-28,ACJ,B,5,Forb,Violaceae,Viola thymifolia,Viola,thymifolia,1,1.5,NA,Bulk,0.095,0.132,0.174,0.213,0.045,68,11.5818,0.0013970588235294118,6.617647058823529e-4,0.1703205882352941,257.37333333333333,0.47368421052631576,0.173,NA,NA,NA
PE,Puna,LPW4419,2019,November,2019-11-28,ACJ,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,57,1,NA,0.312,0.456,0.443,0.429,0.181,1,11.0988,0.312,0.181,11.0988,61.31933701657459,0.5801282051282051,0.44266666666666665,NA,NA,NA
PE,Puna,LPX6106,2019,November,2019-11-27,WAY,B,5,Forb,Iridaceae,Sisyrinchium vaginatum,Sisyrinchium,vaginatum,3,28,5,NA,0.175,0.145,0.1365,0.135,0.053,5,13.9948,0.034999999999999996,0.0106,2.79896,264.05283018867925,0.3028571428571429,0.13883333333333334,NA,NA,NA
PE,Puna,LPY3509,2019,November,2019-11-26,WAY,C,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,1,14.5,1,NA,0.98,1.123,0.855,0.563,0.201,1,13.4669,0.98,0.201,13.4669,66.99950248756218,0.20510204081632655,0.847,NA,NA,NA
PE,Puna,LPZ6074,2019,November,2019-11-28,ACJ,B,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,18,NA,Bulk,0.115,0.199,0.157,0.14,0.088,1,13.5164,0.115,0.088,13.5164,153.59545454545457,0.7652173913043477,0.16533333333333333,NA,NA,NA
PE,Puna,LQA1501,2019,November,2019-11-26,WAY,C,5,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,1,20,5,NA,0.09,0.358,0.361,0.29,0.063,5,2.8707,0.018,0.0126,0.57414,45.56666666666666,0.7000000000000001,0.3363333333333333,NA,NA,NA
