country,project,id,year,month,date,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,bulk,wet_mass_total_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_total_g,number_leaves_scan,leaf_area_total_cm2,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_ave_mm,area_flag,dry_flag,wet_flag
PE,PFTC5,BCO4071,2020,March,2020-03-12,ACJ,C,5,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,1,24,NA,NA,0.838,0.416,0.542,0.353,0.1662,7,14.207,NA,NA,NA,NA,NA,0.437,NA,NA,NA
PE,PFTC5,AHL5228,2020,March,2020-03-12,ACJ,C,2,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,3,5,NA,NA,0.118,0.292,0.34,0.311,0.0196,1,2.819,NA,NA,NA,NA,NA,0.31433333333333335,NA,AHL522BCU8,NA
PE,PFTC5,AHM4164,2020,March,2020-03-12,ACJ,C,2,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,2,15,NA,NA,0.573,0.375,0.337,0.371,0.1268,1,12.333,NA,NA,NA,NA,NA,0.361,NA,NA,NA
PE,PFTC5,AHN7253,2020,March,2020-03-12,ACJ,C,2,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,1,4,NA,NA,0.117,0.3,0.39,0.336,0.0195,1,2.75,NA,NA,NA,NA,NA,0.342,NA,NA,NA
PE,PFTC5,BIH0217,2020,March,2020-03-12,ACJ,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,3,NA,NA,NA,0.108,0.442,0.421,0.416,0.0263,1,2.54,NA,NA,NA,NA,NA,0.42633333333333334,NA,NA,NA
PE,PFTC5,AZK4604,2020,March,2020-03-12,ACJ,C,2,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,41,1,NA,0.046,0.051,0.057,0.136,0.0184,80,2.808,0.046,0.0184,2.808,152.6086956521739,0.4,0.08133333333333334,NA,NA,NA
PE,PFTC5,AZG0737,2020,March,2020-03-12,ACJ,C,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,19,1,NA,0.047,0.075,0.086,0.067,0.0168,99,2.791,0.047,0.0168,2.791,166.13095238095238,0.35744680851063826,0.076,NA,NA,NA
PE,PFTC5,ABV7405,2020,March,2020-03-12,ACJ,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,18,3,NA,0.064,0.111,0.109,NA,0.0193,1,5.176,0.021333333333333333,0.0064333333333333334,1.7253333333333334,268.1865284974093,0.3015625,0.11,NA,NA,NA
PE,PFTC5,ASQ7083,2020,March,2020-03-12,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,18,1,NA,0.081,0.98,0.96,NA,0.0204,1,4.316,0.081,0.0204,4.316,211.56862745098036,0.2518518518518519,0.97,NA,NA,NA
PE,PFTC5,ASP0769,2020,March,2020-03-12,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,18,2,NA,0.074,0.104,0.11,NA,0.0211,1,5.444,0.037,0.01055,2.722,258.0094786729858,0.28513513513513516,0.107,NA,NA,NA
PE,PFTC5,AEW0937,2020,March,2020-03-12,ACJ,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,16,2,NA,0.095,0.112,0.118,NA,0.023,1,5.83,0.0475,0.0115,2.915,253.47826086956522,0.24210526315789474,0.11499999999999999,NA,NA,NA
PE,PFTC5,AEX8835,2020,March,2020-03-12,ACJ,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,18,3,NA,0.084,0.128,0.135,NA,0.0221,1,6.513,0.028,0.007366666666666667,2.171,294.7058823529411,0.2630952380952381,0.1315,NA,NA,NA
PE,PFTC5,ADN2106,2020,March,2020-03-12,ACJ,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,18,5,NA,0.049,0.106,0.11,NA,0.013,1,3.637,0.0098,0.0026,0.7274,279.7692307692308,0.2653061224489796,0.108,NA,NA,NA
PE,PFTC5,ACU2880,2020,March,2020-03-12,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,8,2,NA,0.026,0.126,0.129,NA,0.0072,1,1.878,0.013,0.0036,0.939,260.8333333333333,0.27692307692307694,0.1275,NA,NA,NA
PE,PFTC5,BHC0873,2020,March,2020-03-12,ACJ,C,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,27,5,5,0.078,0.485,0.516,0.538,0.0322,5,2.134,0.0156,0.0064399999999999995,0.42679999999999996,66.27329192546584,0.4128205128205128,0.513,NA,NA,NA
PE,PFTC5,AII6146,2020,March,2020-03-12,QUE,BB,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,2,5,NA,NA,0.173,0.571,0.585,0.617,0.0415,1,3.099,NA,NA,NA,NA,NA,0.591,NA,NA,NA
PE,PFTC5,AWV1958,2020,March,2020-03-12,QUE,BB,4,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,3,5,NA,NA,0.179,0.525,0.618,0.67,0.0417,1,2.726,NA,NA,NA,NA,NA,0.6043333333333334,NA,NA,NA
PE,PFTC5,BCE4857,2020,March,2020-03-12,QUE,BB,3,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,1,4,NA,4,0.062,0.231,0.229,0.253,0.0109,5,2.142,NA,NA,NA,NA,NA,0.23766666666666666,NA,NA,NA
PE,PFTC5,ATQ5697,2020,March,2020-03-12,QUE,BB,4,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,1,5,NA,NA,0.145,0.486,0.523,0.586,0.0347,2,2.428,NA,NA,NA,NA,NA,0.5316666666666666,NA,NA,NA
PE,PFTC5,AZT6482,2020,March,2020-03-12,QUE,BB,2,Forb,Caprifoliaceae,Belonanthus hispidus,Belonanthus,hispidus,1,0.3,NA,10,0.045,0.253,0.275,0.261,0.0091,11,1.1119999999999999,NA,NA,NA,NA,NA,0.263,NA,NA,NA
PE,PFTC5,AIO3417,2020,March,2020-03-12,QUE,BB,1,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,1,2,NA,5,0.042,0.067,0.058,0.097,0.01,5,2.188,NA,NA,NA,NA,NA,0.07400000000000001,NA,NA,NA
PE,PFTC5,BJH6832,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,3,0.15,NA,5,0.218,0.343,0.317,0.333,0.018,5,3.507,NA,NA,NA,NA,NA,0.331,NA,NA,NA
PE,PFTC5,BJL1279,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,2,0.9,NA,5,0.239,0.368,0.361,0.299,0.0219,6,4.092,NA,NA,NA,NA,NA,0.3426666666666667,NA,NA,NA
PE,PFTC5,BJP1274,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,1,0.13,NA,5,0.239,0.326,0.268,0.315,0.0246,6,5.446,NA,NA,NA,NA,NA,0.303,NA,NA,NA
PE,PFTC5,AIU5769,2020,March,2020-03-12,QUE,BB,1,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,2,2,NA,5,0.035,0.082,0.068,0.041,0.0093,5,1.906,NA,NA,NA,NA,NA,0.06366666666666668,NA,NA,NA
PE,PFTC5,BJR3132,2020,March,2020-03-12,QUE,BB,4,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,2,0.11,NA,NA,0.045,0.243,0.224,0.242,0.0124,5,2.544,NA,NA,NA,NA,NA,0.23633333333333334,NA,NA,NA
PE,PFTC5,AJC2607,2020,March,2020-03-12,QUE,BB,5,Forb,Asteraceae,Oreithales integrifolia,Oreithales,integrifolia,2,0.33,NA,1,0.469,0.6,0.605,0.52,0.0702,1,4.203,NA,NA,NA,NA,NA,0.575,NA,NA,NA
PE,PFTC5,BAR3619,2020,March,2020-03-12,ACJ,C,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,22,1,NA,0.15,0.202,0.135,0.197,0.0627,236,7.45,0.15,0.0627,7.45,118.81977671451355,0.41800000000000004,0.17800000000000002,NA,NA,NA
PE,PFTC5,BHE1948,2020,March,2020-03-12,ACJ,C,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,13,1,NA,0.167,0.139,0.162,0.114,0.0636,220,7.671,0.167,0.0636,7.671,120.61320754716981,0.38083832335329343,0.13833333333333334,NA,NA,NA
PE,PFTC5,AUQ9983,2020,March,2020-03-12,ACJ,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,10,4,NA,0.017,0.086,0.078,0.095,0.0039,2,1.697,0.00425,9.75e-4,0.42425,435.12820512820514,0.22941176470588232,0.08633333333333333,NA,NA,NA
PE,PFTC5,ABO2241,2020,March,2020-03-12,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,3,2,NA,0.055,0.208,0.211,0.218,0.013,1,1.859,0.0275,0.0065,0.9295,143,0.23636363636363636,0.21233333333333332,NA,NA,NA
PE,PFTC5,ACJ5842,2020,March,2020-03-12,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,7,3,NA,0.065,0.125,0.108,0.092,0.0164,1,1.993,0.021666666666666667,0.005466666666666667,0.6643333333333333,121.52439024390242,0.25230769230769234,0.10833333333333334,NA,NA,NA
PE,PFTC5,ACL0820,2020,March,2020-03-12,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,7,4,NA,0.057,0.1,0.114,0.118,0.0133,1,1.715,0.01425,0.003325,0.42875,128.94736842105263,0.2333333333333333,0.11066666666666666,NA,NA,NA
PE,PFTC5,ATL3676,2020,March,2020-03-12,ACJ,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,18,1,NA,0.074,0.168,0.165,0.114,0.0213,1,6.359,0.074,0.0213,6.359,298.54460093896716,0.28783783783783784,0.14900000000000002,NA,NA,NA
PE,PFTC5,ATC1189,2020,March,2020-03-12,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,3,1,NA,0.05,0.231,0.241,0.232,0.0105,2,1.5439999999999998,0.05,0.0105,1.5439999999999998,147.047619047619,0.21,0.23466666666666666,NA,NA,NA
PE,PFTC5,ASV2088,2020,March,2020-03-12,ACJ,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,13,1,NA,0.076,0.188,0.218,0.186,0.019,2,4.96,0.076,0.019,4.96,261.0526315789474,0.25,0.19733333333333333,NA,NA,NA
PE,PFTC5,BAY7753,2020,March,2020-03-12,ACJ,C,3,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,2,24,NA,5,0.102,0.565,0.551,0.511,0.0397,5,2.6879999999999997,NA,NA,NA,NA,NA,0.5423333333333333,NA,NA,NA
PE,PFTC5,ALA5686,2020,March,2020-03-12,ACJ,C,1,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,2,41,NA,5,0.083,0.452,0.417,0.396,0.0344,5,2.309,NA,NA,NA,NA,NA,0.4216666666666667,NA,NA,NA
PE,PFTC5,BAZ9444,2020,March,2020-03-12,ACJ,C,3,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,1,11,NA,5,0.051,0.261,0.323,0.318,0.0206,5,1.808,NA,NA,NA,NA,NA,0.3006666666666667,NA,NA,NA
PE,PFTC5,AIR7210,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Werneria villosa,Werneria,villosa,3,2,NA,15,0.07,0.332,0.288,0.254,0.022,17,2.4499999999999997,NA,NA,NA,NA,NA,0.29133333333333333,NA,NA,NA
PE,PFTC5,AWC5502,2020,March,2020-03-12,ACJ,C,5,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,1,7,NA,5,0.062,0.211,0.204,0.179,0.0184,5,1.901,NA,NA,NA,NA,NA,0.19799999999999998,NA,NA,NA
PE,PFTC5,ADB5258,2020,March,2020-03-12,ACJ,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,9,3,NA,0.164,0.225,0.224,0.197,0.0506,1,5.269,0.05466666666666667,0.016866666666666665,1.7563333333333333,104.1304347826087,0.3085365853658536,0.21533333333333335,NA,NA,NA
PE,PFTC5,BJT8862,2020,March,2020-03-12,QUE,C,4,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,3,0.1,NA,NA,0.031,0.248,0.224,0.182,0.0102,7,1.6119999999999999,NA,NA,NA,NA,NA,0.218,NA,NA,NA
PE,PFTC5,AKM5792,2020,March,2020-03-12,QUE,BB,4,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,4,NA,3,0.117,0.187,0.184,0.19,0.034,3,3.853,NA,NA,NA,NA,NA,0.187,NA,NA,NA
PE,PFTC5,AVY2334,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,2,2,NA,3,0.058,0.263,0.273,0.309,0.0246,5,2.21,NA,NA,NA,NA,NA,0.2816666666666667,NA,NA,NA
PE,PFTC5,AWA4195,2020,March,2020-03-12,QUE,BB,5,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,2,2,NA,5,0.153,0.286,0.248,0.23,0.0347,9,4.005,NA,NA,NA,NA,NA,0.25466666666666665,Area estimated,NA,NA
PE,PFTC5,AVX8706,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,1,2,NA,5,0.121,0.324,0.313,0.272,0.039,13,4.39,NA,NA,NA,NA,NA,0.303,Area estimated,NA,NA
PE,PFTC5,AWU8380,2020,March,2020-03-12,QUE,BB,4,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,2,62,NA,NA,0.216,0.732,0.621,0.506,0.047,3,3.504,NA,NA,NA,NA,NA,0.6196666666666667,NA,NA,NA
PE,PFTC5,AWX2425,2020,March,2020-03-12,QUE,BB,3,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,2,2,NA,NA,0.033,0.262,0.269,0.252,0.0091,5,0.907,NA,NA,NA,NA,NA,0.261,NA,NA,NA
PE,PFTC5,AWY5774,2020,March,2020-03-12,QUE,BB,3,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,1,1,NA,1,0.041,0.313,0.36,0.312,0.0106,3,0.9410000000000001,NA,NA,NA,NA,NA,0.3283333333333333,NA,NA,NA
PE,PFTC5,BDI1045,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Werneria villosa,Werneria,villosa,5,0.15,NA,10,0.052,0.204,0.292,0.207,0.0127,12,1.355,NA,NA,NA,NA,NA,0.2343333333333333,NA,NA,NA
PE,PFTC5,AUV5625,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,4,2,NA,5,0.133,0.281,0.288,0.171,0.0387,9,5.9375,NA,NA,NA,NA,NA,0.24666666666666667,Area estimated,NA,NA
PE,PFTC5,BDG8135,2020,March,2020-03-12,QUE,BB,1,Forb,Asteraceae,Werneria villosa,Werneria,villosa,3,0.1,NA,10,0.056,0.298,0.283,0.332,0.0134,11,0.994,NA,NA,NA,NA,NA,0.30433333333333334,NA,NA,NA
PE,PFTC5,BDK7065,2020,March,2020-03-12,QUE,BB,4,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,1,1,NA,2,0.113,0.194,0.203,0.197,0.0184,3,2.064,NA,NA,NA,NA,NA,0.198,NA,NA,NA
PE,PFTC5,BFL1270,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,5,NA,NA,0.05,0.149,0.13,0.11,0.0136,2,3.295,NA,NA,NA,NA,NA,0.12966666666666665,NA,NA,NA
PE,PFTC5,BEA0992,2020,March,2020-03-12,ACJ,BB,1,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,5,11,NA,NA,0.072,0.239,0.225,0.209,0.0206,1,3.499,NA,NA,NA,NA,NA,0.22433333333333333,NA,NA,NA
PE,PFTC5,BEG7090,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,4,4,NA,3,0.045,0.141,0.119,0.122,0.0119,4,3.662,NA,NA,NA,NA,NA,0.12733333333333333,NA,NA,NA
PE,PFTC5,AXD5189,2020,March,2020-03-12,QUE,BB,4,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,1,6,NA,1,0.027,0.149,0.168,0.165,0.013,2,1.458,NA,NA,NA,NA,NA,0.16066666666666668,NA,NA,NA
PE,PFTC5,BEC5277,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,5,7,NA,2,0.044,0.106,0.107,0.149,0.0098,6,3.2609999999999997,NA,NA,NA,NA,NA,0.12066666666666666,NA,NA,NA
PE,PFTC5,BFP8516,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,4,NA,2,0.028,0.159,0.146,0.123,0.0075,3,1.938,NA,NA,NA,NA,NA,0.14266666666666666,NA,NA,NA
PE,PFTC5,AKC4237,2020,March,2020-03-12,QUE,BB,5,Gramminoid,Poaceae,Anatherostipa hans-meyeri,Anatherostipa,hans-meyeri,2,7,NA,10,0.058,0.393,0.392,0.401,0.288,12,1.484,NA,NA,NA,NA,NA,0.39533333333333337,NA,NA,NA
PE,PFTC5,BBT3329,2020,March,2020-03-12,QUE,BB,4,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2,1,NA,3,0.071,0.207,0.203,0.2,0.0116,9,0.811,NA,NA,NA,NA,NA,0.20333333333333334,Leaf too white_Area missing,NA,NA
PE,PFTC5,BVJ5644,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,5,1,NA,1,0.059,0.199,0.204,0.21,0.0206,1,3.093,NA,NA,NA,NA,NA,0.20433333333333334,NA,NA,NA
PE,PFTC5,AWJ3734,2020,March,2020-03-12,QUE,B,4,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,3,7,NA,1,0.303,0.386,0.375,0.382,0.041,1,3.948,NA,NA,NA,NA,NA,0.381,NA,NA,NA
PE,PFTC5,AKR3541,2020,March,2020-03-12,QUE,BB,2,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,1,1,NA,1,0.098,0.334,0.358,0.343,0.0202,1,2.14,NA,NA,NA,NA,NA,0.34500000000000003,NA,NA,NA
PE,PFTC5,BVN9793,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,4,1,NA,2,0.05,0.177,0.166,0.18,0.0157,1,2.686,NA,NA,NA,NA,NA,0.17433333333333334,NA,NA,NA
PE,PFTC5,AKB2948,2020,March,2020-03-12,QUE,BB,2,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,3,2,NA,1,0.095,0.334,0.318,0.327,0.0259,2,2.592,NA,NA,NA,NA,NA,0.32633333333333336,NA,NA,NA
PE,PFTC5,AKA9802,2020,March,2020-03-12,QUE,BB,2,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,1,2,NA,1,0.227,0.408,0.374,0.387,0.0522,1,5.186,NA,NA,NA,NA,NA,0.38966666666666666,NA,NA,NA
PE,PFTC5,BVZ4102,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,4,1,1,1,0.065,0.193,0.19,0.188,0.0246,1,3.491,0.065,0.0246,3.491,141.91056910569105,0.37846153846153846,0.19033333333333333,NA,NA,NA
PE,PFTC5,AKD3292,2020,March,2020-03-12,QUE,BB,2,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,4,0.3,NA,1,0.306,0.606,0.37,0.409,0.0618,1,5.97,NA,NA,NA,NA,NA,0.46166666666666667,NA,NA,NA
PE,PFTC5,BWX1198,2020,March,2020-03-12,QUE,BB,2,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,5,2,NA,1,0.813,0.557,0.453,0.415,0.1759,2,14.126999999999999,NA,NA,NA,NA,NA,0.47500000000000003,NA,NA,NA
PE,PFTC5,BWV0127,2020,March,2020-03-12,QUE,BB,5,Gramminoid,Poaceae,Anatherostipa hans-meyeri,Anatherostipa,hans-meyeri,3,6,NA,3,0.028,0.247,0.265,0.204,0.0167,5,1.3539999999999999,NA,NA,NA,NA,NA,0.23866666666666667,NA,NA,NA
PE,PFTC5,BDO3144,2020,March,2020-03-12,QUE,BB,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,7,NA,NA,0.048,0.108,0.094,0.09,0.0111,4,3.672,NA,NA,NA,NA,NA,0.09733333333333333,NA,NA,NA
PE,PFTC5,AWH8141,2020,March,2020-03-12,QUE,BB,4,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,2,2,NA,1,0.088,0.345,0.391,0.373,0.0165,3,1.7349999999999999,NA,NA,NA,NA,NA,0.36966666666666664,NA,NA,NA
PE,PFTC5,AXK3395,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Anatherostipa hans-meyeri,Anatherostipa,hans-meyeri,2,8,NA,5,0.039,0.198,0.196,0.16,0.0168,6,1.726,NA,NA,NA,NA,NA,0.18466666666666667,NA,NA,NA
PE,PFTC5,BDD2811,2020,March,2020-03-12,QUE,BB,4,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,3,2,NA,2,0.123,0.258,0.234,0.216,0.0173,5,2.335,NA,NA,NA,NA,NA,0.23600000000000002,NA,NA,NA
PE,PFTC5,BCZ3166,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,0.47,NA,4,0.112,0.1,0.096,0.117,0.004,5,4.859999999999999,NA,NA,NA,NA,NA,0.10433333333333333,NA,NA,NA
PE,PFTC5,BVR3182,2020,March,2020-03-12,QUE,BB,2,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,3,1.1,NA,1,0.09,0.121,0.098,0.097,0.0476,1,3.402,NA,NA,NA,NA,NA,0.10533333333333333,NA,NA,NA
PE,PFTC5,CFC1000,2020,March,2020-03-14,TRE,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,5.5,2,NA,0.037,0.095,NA,NA,0.0091,1,2.659,0.0185,0.00455,1.3295,292.19780219780216,0.24594594594594596,0.095,NA,NA,NA
PE,PFTC5,CXD1104,2020,March,2020-03-14,TRE,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,6,5,NA,0.031,0.067,NA,NA,0.0074,1,1.141,0.0062,0.00148,0.22820000000000001,154.1891891891892,0.23870967741935484,0.067,NA,NA,NA
PE,PFTC5,CHT3424,2020,March,2020-03-14,TRE,C,3,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,7,1,NA,0.114,0.513,0.496,0.526,0.0462,1,2.81,0.114,0.0462,2.81,60.82251082251083,0.4052631578947368,0.5116666666666667,NA,NA,NA
PE,PFTC5,AYA3362,2020,March,2020-03-14,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,7,1,NA,0.048,0.276,0.152,0.125,0.0196,5,1.687,0.048,0.0196,1.687,86.07142857142858,0.4083333333333333,0.18433333333333335,NA,NA,NA
PE,PFTC5,APD0931,2020,March,2020-03-14,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,4.7,1,NA,0.085,0.433,0.449,0.448,0.0329,1,2.041,0.085,0.0329,2.041,62.036474164133736,0.38705882352941173,0.44333333333333336,NA,NA,NA
PE,PFTC5,COE6169,2020,March,2020-03-14,TRE,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,11,2,NA,0.058,0.105,0.09,0.104,0.0166,1,4.774,0.029,0.0083,2.387,287.5903614457831,0.2862068965517241,0.09966666666666667,NA,NA,NA
PE,PFTC5,ANX6046,2020,March,2020-03-14,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,40.6,3,NA,0.418,0.344,0.346,0.311,0.1711,2,12.469999999999999,0.13933333333333334,0.05703333333333333,4.156666666666666,72.88135593220339,0.4093301435406698,0.33366666666666667,NA,NA,NA
PE,PFTC5,CIB6662,2020,March,2020-03-14,TRE,C,3,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,7,3,1,0.136,0.524,0.535,0.526,0.0567,1,3.344,0.04533333333333334,0.0189,1.1146666666666667,58.977072310405646,0.4169117647058823,0.5283333333333333,NA,NA,NA
PE,PFTC5,CFA7659,2020,March,2020-03-14,TRE,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,5.7,1,NA,0.03,0.15,0.097,0.117,0.009,1,1.925,0.03,0.009,1.925,213.88888888888891,0.3,0.12133333333333333,NA,NA,NA
PE,PFTC5,CWM3970,2020,March,2020-03-14,TRE,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,8.3,2,NA,0.118,0.28,0.29,0.286,0.0279,4,2.438,0.059,0.01395,1.219,87.38351254480287,0.23644067796610171,0.28533333333333333,NA,NA,NA
PE,PFTC5,CMX6007,2020,March,2020-03-14,TRE,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,7,5,NA,0.032,0.252,0.248,0.251,0.0074,2,1.3539999999999999,0.0064,0.00148,0.2708,182.97297297297297,0.23124999999999998,0.25033333333333335,NA,NA,NA
PE,PFTC5,ANP7683,2020,March,2020-03-14,TRE,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,5.5,3,NA,0.11,0.111,0.11,0.103,0.032,1,7.71,0.03666666666666667,0.010666666666666666,2.57,240.9375,0.2909090909090909,0.108,NA,NA,NA
PE,PFTC5,BKW1860,2020,March,2020-03-14,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,20,4,5,0.047,0.346,0.366,0.354,0.0225,6,1.654,0.01175,0.005625,0.4135,73.5111111111111,0.4787234042553191,0.35533333333333333,NA,NA,NA
PE,PFTC5,AYE2081,2020,March,2020-03-14,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,7,5,NA,0.05,0.385,0.385,0.285,0.0232,6,1.743,0.01,0.00464,0.3486,75.12931034482759,0.46399999999999997,0.3516666666666667,NA,NA,NA
PE,PFTC5,CKA7021,2020,March,2020-03-14,TRE,C,4,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,5,2,NA,0.093,0.245,NA,NA,0.0258,3,2.681,0.0465,0.0129,1.3405,103.91472868217055,0.27741935483870966,0.245,NA,NA,NA
PE,PFTC5,AOX1105,2020,March,2020-03-14,TRE,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,7.1,4,NA,0.041,0.13,NA,NA,0.0107,1,2.344,0.01025,0.002675,0.586,219.06542056074767,0.2609756097560975,0.13,NA,NA,NA
